path,test_id,level,weight,model,variant,tooling,tier,score,usd,cost_estimated,total_tokens,visit_chars,visits,llm_calls,search_calls,visit_calls,tool_calls,secs,grounded
services/agent/idea_test_results/barrage24b_085_openai-gpt-5-mini_sequential_react_r1.json,085,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.004021,False,8708,29847,2,10,12,2,24,25.08,1.0
services/agent/idea_test_results/barrage24b_085_openai-gpt-5-mini_sequential_react_r2.json,085,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.00445,False,8961,29847,2,10,12,2,24,24.18,1.0
services/agent/idea_test_results/barrage24b_085_openai-gpt-5-mini_sequential_react_r3.json,085,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.004693,False,9063,29847,2,10,12,2,24,21.22,1.0
services/agent/idea_test_results/barrage24b_086_google-gemini-3.1-pro-preview_graph_compiled_r1.json,086,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.023892,False,3966,13051,2,10,0,2,12,13.46,1.0
services/agent/idea_test_results/barrage24b_086_google-gemini-3.1-pro-preview_graph_compiled_r2.json,086,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.021926,False,3803,13051,2,10,0,2,12,12.93,1.0
services/agent/idea_test_results/barrage24b_086_google-gemini-3.1-pro-preview_graph_compiled_r3.json,086,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.025898,False,4639,13051,2,14,0,2,16,17.66,1.0
services/agent/idea_test_results/barrage24b_086_google-gemini-3.1-pro-preview_sequential_react_r1.json,086,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.031768,False,9454,13051,2,12,12,2,26,21.38,1.0
services/agent/idea_test_results/barrage24b_086_google-gemini-3.1-pro-preview_sequential_react_r2.json,086,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.02951,False,8760,13051,2,10,12,2,24,18.4,1.0
services/agent/idea_test_results/barrage24b_086_google-gemini-3.1-pro-preview_sequential_react_r3.json,086,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.030894,False,8857,13051,2,10,12,2,24,18.69,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_graph_r1.json,086,graph,long,openai/gpt-4.1-nano,graph,full,0,1.0,0.005213,False,50158,16888,2,8,20,2,30,13.36,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_graph_r2.json,086,graph,long,openai/gpt-4.1-nano,graph,full,0,1.0,0.004689,False,44603,16888,2,6,0,2,8,11.78,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_graph_r3.json,086,graph,long,openai/gpt-4.1-nano,graph,full,0,1.0,0.00525,False,49617,16888,2,8,10,2,20,20.68,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_graph_compiled_r1.json,086,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.000369,False,2548,13051,2,10,0,2,12,3.08,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_graph_compiled_r2.json,086,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.000477,False,3479,13051,2,12,6,2,20,8.61,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_graph_compiled_r3.json,086,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.000505,False,3559,13051,2,12,6,2,20,6.04,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_naive_rag_r1.json,086,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,7.6e-05,False,370,0,0,2,0,0,2,1.53,0.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_naive_rag_r2.json,086,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,0.00012,False,481,0,0,2,0,0,2,2.65,0.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_naive_rag_r3.json,086,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,0.000155,False,569,0,0,2,0,0,2,3.2,0.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_parametric_r1.json,086,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,0.000137,False,537,0,0,2,0,0,2,2.09,0.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_parametric_r2.json,086,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,8e-05,False,395,0,0,2,0,0,2,1.28,0.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_parametric_r3.json,086,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,6.7e-05,False,362,0,0,2,0,0,2,0.95,0.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_sequential_react_r1.json,086,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,1.0,0.000883,False,7432,13051,2,10,12,2,24,6.33,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_sequential_react_r2.json,086,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.2,0.000822,False,6692,3973,1,10,12,1,23,6.75,0.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-4.1-nano_sequential_react_r3.json,086,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.2,0.000855,False,7444,13051,2,10,12,2,24,5.03,0.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-5-mini_graph_compiled_r1.json,086,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.006197,False,5768,13051,2,12,6,2,20,25.26,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-5-mini_graph_compiled_r2.json,086,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.00452,False,4156,13051,2,10,0,2,12,17.8,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-5-mini_graph_compiled_r3.json,086,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.00526,False,4526,13051,2,10,0,2,12,19.89,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-5-mini_sequential_react_r1.json,086,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.004703,False,9206,13051,2,12,12,2,26,23.79,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-5-mini_sequential_react_r2.json,086,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.004614,False,9377,13051,2,12,12,2,26,20.38,1.0
services/agent/idea_test_results/barrage24b_086_openai-gpt-5-mini_sequential_react_r3.json,086,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.004209,False,8266,13051,2,10,12,2,24,24.27,1.0
services/agent/idea_test_results/barrage24b_087_google-gemini-3.1-pro-preview_graph_compiled_r1.json,087,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.34285714285714286,0.142662,False,24471,22819,6,48,42,6,96,46.29,0.0
services/agent/idea_test_results/barrage24b_087_google-gemini-3.1-pro-preview_graph_compiled_r2.json,087,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.118276,False,22448,24368,7,46,42,7,95,40.26,1.0
services/agent/idea_test_results/barrage24b_087_google-gemini-3.1-pro-preview_graph_compiled_r3.json,087,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.34285714285714286,0.141286,False,24598,22819,6,52,42,6,100,43.12,0.0
services/agent/idea_test_results/barrage24b_087_google-gemini-3.1-pro-preview_sequential_react_r1.json,087,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.189024,False,69327,24368,7,30,41,7,78,69.94,1.0
services/agent/idea_test_results/barrage24b_087_google-gemini-3.1-pro-preview_sequential_react_r2.json,087,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.221216,False,79968,24368,7,34,42,7,83,82.08,1.0
services/agent/idea_test_results/barrage24b_087_google-gemini-3.1-pro-preview_sequential_react_r3.json,087,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.8857142857142858,0.374624,False,128027,26776,9,52,54,9,115,152.37,0.7142857142857143
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_graph_r1.json,087,graph,long,openai/gpt-4.1-nano,graph,full,0,0.6,0.004954,False,44356,7482,2,8,30,2,40,24.8,1.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_graph_r2.json,087,graph,long,openai/gpt-4.1-nano,graph,full,0,0.6,0.004946,False,44917,7482,2,8,30,2,40,19.76,1.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_graph_r3.json,087,graph,long,openai/gpt-4.1-nano,graph,full,0,0.48571428571428565,0.004021,False,35218,4111,1,8,30,1,39,16.98,1.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_graph_compiled_r1.json,087,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.7714285714285715,0.002275,False,16899,24352,7,46,42,7,95,8.82,0.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_graph_compiled_r2.json,087,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.9714285714285713,0.002244,False,16220,24352,7,44,42,7,93,9.65,1.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_graph_compiled_r3.json,087,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.9714285714285713,0.002254,False,16241,24352,7,44,42,7,93,10.93,1.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_naive_rag_r1.json,087,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6285714285714286,0.000335,False,1146,0,0,2,0,0,2,5.83,1.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_naive_rag_r2.json,087,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6571428571428571,0.000446,False,1423,0,0,2,0,0,2,3.65,1.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_naive_rag_r3.json,087,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6,0.00036,False,1210,0,0,2,0,0,2,5.16,1.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_parametric_r1.json,087,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,9.4e-05,False,560,0,0,2,0,0,2,1.34,0.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_parametric_r2.json,087,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,0.000219,False,871,0,0,2,0,0,2,3.29,0.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_parametric_r3.json,087,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,8.2e-05,False,529,0,0,2,0,0,2,1.23,0.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_sequential_react_r1.json,087,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.8285714285714286,0.004632,False,41792,14226,5,24,30,5,59,19.4,0.7142857142857143
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_sequential_react_r2.json,087,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.6285714285714286,0.005746,False,51984,7154,3,28,42,3,73,24.13,0.42857142857142855
services/agent/idea_test_results/barrage24b_087_openai-gpt-4.1-nano_sequential_react_r3.json,087,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.48571428571428565,0.00315,False,26499,2587,1,20,42,1,63,15.85,0.14285714285714285
services/agent/idea_test_results/barrage24b_087_openai-gpt-5-mini_graph_compiled_r1.json,087,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.020695,False,21091,24368,7,40,30,7,77,51.18,1.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-5-mini_graph_compiled_r2.json,087,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.021727,False,23885,24368,7,46,42,7,95,124.69,1.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-5-mini_graph_compiled_r3.json,087,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.020539,False,21926,24368,7,42,36,7,85,41.17,1.0
services/agent/idea_test_results/barrage24b_087_openai-gpt-5-mini_sequential_react_r1.json,087,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.8857142857142858,0.045912,False,125275,28504,9,52,54,9,115,146.87,0.7142857142857143
services/agent/idea_test_results/barrage24b_087_openai-gpt-5-mini_sequential_react_r2.json,087,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.8857142857142858,0.045741,False,117549,24368,7,52,42,7,101,134.85,0.7142857142857143
services/agent/idea_test_results/barrage24b_087_openai-gpt-5-mini_sequential_react_r3.json,087,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.8857142857142858,0.048198,False,129671,31522,10,52,60,10,122,138.26,0.7142857142857143
services/agent/idea_test_results/barrage24b_088_google-gemini-3.1-pro-preview_graph_compiled_r1.json,088,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.76,0.154304,False,32272,204398,5,44,36,5,85,44.98,0.4
services/agent/idea_test_results/barrage24b_088_google-gemini-3.1-pro-preview_graph_compiled_r2.json,088,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.64,0.169094,False,33277,142038,4,50,30,4,84,48.87,0.2
services/agent/idea_test_results/barrage24b_088_google-gemini-3.1-pro-preview_graph_compiled_r3.json,088,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.76,0.22387,False,38445,204398,5,46,33,5,84,77.59,0.4
services/agent/idea_test_results/barrage24b_088_google-gemini-3.1-pro-preview_sequential_react_r1.json,088,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.1654,False,59825,204398,5,28,30,5,63,64.45,1.0
services/agent/idea_test_results/barrage24b_088_google-gemini-3.1-pro-preview_sequential_react_r2.json,088,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.186438,False,66119,204398,5,32,30,5,67,75.08,1.0
services/agent/idea_test_results/barrage24b_088_google-gemini-3.1-pro-preview_sequential_react_r3.json,088,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.148608,False,51469,204398,5,24,30,5,59,59.0,1.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_graph_r1.json,088,graph,long,openai/gpt-4.1-nano,graph,full,0,0.48,0.00586,False,55908,16145,1,8,10,1,19,21.86,1.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_graph_r2.json,088,graph,long,openai/gpt-4.1-nano,graph,full,0,0.52,0.006576,False,61104,32691,2,8,30,2,40,45.7,1.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_graph_r3.json,088,graph,long,openai/gpt-4.1-nano,graph,full,0,0.5599999999999999,0.006664,False,61886,32691,2,8,30,2,40,19.98,1.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_graph_compiled_r1.json,088,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.96,0.003087,False,25303,358724,8,44,30,8,82,13.91,1.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_graph_compiled_r2.json,088,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.8800000000000001,0.002576,False,20535,296364,7,40,30,7,77,13.71,0.8
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_graph_compiled_r3.json,088,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.96,0.002517,False,20187,230991,6,40,36,6,82,11.3,1.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_naive_rag_r1.json,088,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.44000000000000006,0.000331,False,1124,0,0,2,0,0,2,4.88,1.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_naive_rag_r2.json,088,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.44000000000000006,0.000299,False,1042,0,0,2,0,0,2,5.59,1.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_naive_rag_r3.json,088,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.4,0.000397,False,1289,0,0,2,0,0,2,8.16,0.8
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_parametric_r1.json,088,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,0.00011,False,585,0,0,2,0,0,2,1.48,0.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_parametric_r2.json,088,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.24,0.00027,False,986,0,0,2,0,0,2,4.42,0.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_parametric_r3.json,088,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.24,0.000335,False,1147,0,0,2,0,0,2,6.07,0.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_sequential_react_r1.json,088,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.24000000000000005,0.003991,False,36257,189476,4,22,30,4,56,21.93,0.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_sequential_react_r2.json,088,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.8800000000000001,0.005048,False,44881,204398,5,24,30,5,59,29.69,1.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-4.1-nano_sequential_react_r3.json,088,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.24000000000000005,0.003663,False,32573,139025,4,20,24,4,48,16.04,0.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-5-mini_graph_compiled_r1.json,088,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.64,0.019609,False,22521,296364,7,40,30,7,77,133.4,0.6
services/agent/idea_test_results/barrage24b_088_openai-gpt-5-mini_graph_compiled_r2.json,088,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.64,0.019218,False,22468,296364,7,40,30,7,77,86.1,0.6
services/agent/idea_test_results/barrage24b_088_openai-gpt-5-mini_graph_compiled_r3.json,088,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.64,0.019858,False,22835,296364,7,40,30,7,77,89.92,0.6
services/agent/idea_test_results/barrage24b_088_openai-gpt-5-mini_sequential_react_r1.json,088,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.016249,False,40427,204398,5,22,30,5,57,67.15,1.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-5-mini_sequential_react_r2.json,088,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.017835,False,40518,204398,5,22,30,5,57,63.6,1.0
services/agent/idea_test_results/barrage24b_088_openai-gpt-5-mini_sequential_react_r3.json,088,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.02451,False,56483,204398,5,32,30,5,67,163.25,1.0
services/agent/idea_test_results/barrage24b_089_google-gemini-3.1-pro-preview_graph_compiled_r1.json,089,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.9428571428571428,0.127284,False,25662,42394,7,50,41,7,98,38.88,0.8571428571428571
services/agent/idea_test_results/barrage24b_089_google-gemini-3.1-pro-preview_graph_compiled_r2.json,089,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.9428571428571428,0.126886,False,26153,42394,7,52,42,7,101,35.66,0.8571428571428571
services/agent/idea_test_results/barrage24b_089_google-gemini-3.1-pro-preview_graph_compiled_r3.json,089,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.130324,False,25762,42394,7,50,42,7,99,35.17,1.0
services/agent/idea_test_results/barrage24b_089_google-gemini-3.1-pro-preview_sequential_react_r1.json,089,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.2239,False,86550,42394,7,34,42,7,83,68.55,1.0
services/agent/idea_test_results/barrage24b_089_google-gemini-3.1-pro-preview_sequential_react_r2.json,089,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.2,0.348754,False,135892,75803,11,52,42,11,105,131.71,0.0
services/agent/idea_test_results/barrage24b_089_google-gemini-3.1-pro-preview_sequential_react_r3.json,089,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.2857142857142857,0.351112,False,126486,70207,9,52,36,9,97,131.08,0.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_graph_r1.json,089,graph,long,openai/gpt-4.1-nano,graph,full,0,0.7428571428571429,0.006822,False,63791,40741,4,8,7,4,19,28.6,1.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_graph_r2.json,089,graph,long,openai/gpt-4.1-nano,graph,full,0,0.8571428571428571,0.0066,False,61792,46337,5,6,0,5,11,20.37,1.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_graph_r3.json,089,graph,long,openai/gpt-4.1-nano,graph,full,0,0.6285714285714286,0.0064,False,58584,12411,2,8,30,2,40,25.05,1.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_graph_compiled_r1.json,089,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.7714285714285715,0.002155,False,16200,42394,7,44,42,7,93,9.76,0.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_graph_compiled_r2.json,089,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.9428571428571428,0.001989,False,15019,40094,6,42,42,6,90,8.5,1.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_graph_compiled_r3.json,089,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.8,0.002111,False,16108,42394,7,44,42,7,93,13.31,0.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_naive_rag_r1.json,089,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6571428571428571,0.000322,False,1096,0,0,2,0,0,2,6.38,1.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_naive_rag_r2.json,089,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6571428571428571,0.000415,False,1328,0,0,2,0,0,2,7.22,1.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_naive_rag_r3.json,089,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6571428571428571,0.000354,False,1176,0,0,2,0,0,2,7.94,1.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_parametric_r1.json,089,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,8.2e-05,False,513,0,0,2,0,0,2,1.43,0.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_parametric_r2.json,089,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,8.1e-05,False,509,0,0,2,0,0,2,1.62,0.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_parametric_r3.json,089,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,6.2e-05,False,462,0,0,2,0,0,2,2.57,0.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_sequential_react_r1.json,089,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.7428571428571429,0.006712,False,62515,39568,6,30,42,6,78,26.17,0.42857142857142855
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_sequential_react_r2.json,089,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.7142857142857142,0.005083,False,46868,37268,5,26,30,5,61,20.96,0.42857142857142855
services/agent/idea_test_results/barrage24b_089_openai-gpt-4.1-nano_sequential_react_r3.json,089,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.7142857142857142,0.004536,False,41706,37268,5,24,30,5,59,22.96,0.42857142857142855
services/agent/idea_test_results/barrage24b_089_openai-gpt-5-mini_graph_compiled_r1.json,089,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.018696,False,21081,42394,7,42,36,7,85,38.65,1.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-5-mini_graph_compiled_r2.json,089,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.020842,False,23791,42394,7,48,42,7,97,101.2,1.0
services/agent/idea_test_results/barrage24b_089_openai-gpt-5-mini_graph_compiled_r3.json,089,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.9428571428571428,0.019577,False,21560,42394,7,46,36,7,89,134.61,0.8571428571428571
services/agent/idea_test_results/barrage24b_089_openai-gpt-5-mini_sequential_react_r1.json,089,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.7428571428571429,0.041745,False,111891,39568,6,52,42,6,100,127.16,0.42857142857142855
services/agent/idea_test_results/barrage24b_089_openai-gpt-5-mini_sequential_react_r2.json,089,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.7714285714285715,0.04376,False,118801,42394,7,52,42,7,101,118.99,0.42857142857142855
services/agent/idea_test_results/barrage24b_089_openai-gpt-5-mini_sequential_react_r3.json,089,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.7714285714285715,0.046383,False,129469,75803,11,52,42,11,105,115.7,0.42857142857142855
services/agent/idea_test_results/barrage24b_090_google-gemini-3.1-pro-preview_graph_compiled_r1.json,090,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.26666666666666666,0.15381,False,26985,10737,4,50,36,4,90,39.13,0.0
services/agent/idea_test_results/barrage24b_090_google-gemini-3.1-pro-preview_graph_compiled_r2.json,090,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.126144,False,23477,18426,6,40,36,6,82,41.0,1.0
services/agent/idea_test_results/barrage24b_090_google-gemini-3.1-pro-preview_graph_compiled_r3.json,090,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.33333333333333337,0.182818,False,29119,13030,5,48,36,5,89,63.19,0.0
services/agent/idea_test_results/barrage24b_090_google-gemini-3.1-pro-preview_sequential_react_r1.json,090,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.30876,False,116460,31679,9,46,48,9,103,118.81,1.0
services/agent/idea_test_results/barrage24b_090_google-gemini-3.1-pro-preview_sequential_react_r2.json,090,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.169492,False,61556,18426,6,28,36,6,70,61.83,1.0
services/agent/idea_test_results/barrage24b_090_google-gemini-3.1-pro-preview_sequential_react_r3.json,090,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.8,0.437708,False,130939,30347,8,52,48,8,108,284.75,0.5
services/agent/idea_test_results/barrage24b_090_openai-gpt-4.1-nano_graph_r1.json,090,graph,long,openai/gpt-4.1-nano,graph,full,0,0.7,0.004909,False,44319,6889,1,8,30,1,39,25.21,1.0
services/agent/idea_test_results/barrage24b_090_openai-gpt-4.1-nano_graph_r2.json,090,graph,long,openai/gpt-4.1-nano,graph,full,0,0.6666666666666667,0.006056,False,53956,15375,2,8,3,2,13,19.91,1.0
services/agent/idea_test_results/barrage24b_090_openai-gpt-4.1-nano_graph_r3.json,090,graph,long,openai/gpt-4.1-nano,graph,full,0,0.6666666666666667,0.006595,False,60474,15375,2,8,30,2,40,17.35,1.0
